Subject,Predicate,Object,ObjectLabel
S2019.3.794,对象类型,Print,type
S1995.53,对象类型,Photograph,type
S2003.8.761,对象类型,Print,type
S2003.8.1395,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3316,标题,Cranes by water,title
S2003.8.709,对象类型,Print,type
S2012.9.4763,捐赠来源,"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",donor
F1915.289,对象类型,Costume and Textile,type
S2018.2.313,标题,"Tea House Proprietress with Customer, from the series,Zokushin (Gods of the Earth)",title
S2003.8.2832,制作时间,1897,date
nan,标题,B 15 Sorinto (Tower) at Nikko,title
F1921.2,对象类型,Sculpture,type
FSC-P-6637,标题,Sherd,title
S2003.8.1571,标题,Nakamura Jakuemon in the Role of Oshichi (Puppet Dance),title
S2003.8.3745,制作时间,20th century,date
S2003.8.3547,捐赠来源,Robert O. Muller Collection,donor
F1911.116,对象类型,Mirror,type
nan,标题,Beijing: Cart and horse,title
S2003.8.3155,制作时间,early 20th-mid 20th century,date
F1913.177,制作时间,1644-1911,date
FSC-P-6422,对象类型,Vessel,type
S2012.9.1258,制作时间,ca. 1050-950 BCE,date
nan,制作时间,1969-1985,date
FSC-P-5772,制作时间,15th-17th century,date
F1887.11,捐赠来源,Gift of Charles Lang Freer,donor
S1992.28,标题,Annakut,title
S2003.8.2103,对象类型,Print,type
S2003.8.2085,捐赠来源,Robert O. Muller Collection,donor
F1904.33,对象类型,Painting,type
FSC-P-4509,捐赠来源,Gift of Mr. and Mrs. Victor Hauge,donor
F1906.255,对象类型,Vessel,type
FSC-P-4415,标题,Sherd,title
S2012.9.1587,制作时间,3rd century BCE,date
S2003.8.1935,制作时间,1900s,date
S2003.8.2591,对象类型,Print,type
S2003.8.2701,标题,Nezumi Kozō from the series One Hundred Roles of Baikō (Baikō hyakushu no uchi) 「鼠小僧」　『梅幸百種之内』,title
FSC-P-5407,标题,Fragment of an unidentified vessel,title
F1908.45.7a,对象类型,Manuscript,type
S2003.8.135,制作时间,1932/1,date
S2003.8.1425,对象类型,Print,type
S2019.3.32,捐赠来源,Purchase and partial gift of the Kenneth and Kiyo Hitch Collection from Kiyo Hitch with funds from the Mary Griggs Burke Endowment,donor
F1893.84,捐赠来源,Gift of Charles Lang Freer,donor
F1939.78a-d,标题,Cylindrical container,title
S2003.8.2557,标题,Rain 雨,title
F1908.45.11b,标题,Three legal documents mounted under glass,title
S2018.38a-e,制作时间,mid 20th century,date
S2003.8.1549,标题,Ichikawa Sadanji II in the Role of Narukami 二代目市川左団次　鳴神,title
S2003.8.3833.26,制作时间,1950-1956,date
S2003.8.1538,捐赠来源,Robert O. Muller Collection,donor
S1995.68,对象类型,Photograph,type
FSC-GR-705.12,捐赠来源,Gift of Victor and Takako Hauge,donor
S2014.11.1,标题,"Box with writing utensils, decorated with photographs of Nasir al-Din Shah, his sons and ministers, and views of Paris and Tehran, and with calligraphic lithographs",title
S2003.8.2246,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2469,标题,Wintery Trees,title
S2003.8.830,对象类型,Print,type
FSC-P-6297,标题,Sherd,title
S2003.8.1232,标题,Man'nen Bridge at the source of Sokokura hot spring in Hakone,title
FSC-P-4946,制作时间,15th-17th century,date
S2003.8.580,捐赠来源,Robert O. Muller Collection,donor
FSC-P-4382,对象类型,Vessel,type
F1907.321,捐赠来源,Gift of Charles Lang Freer,donor
FSC-P-3463,捐赠来源,Gift of H. Otley Beyer,donor
S2003.8.2207,对象类型,Print,type
S2003.8.482,标题,Village In Snow (Copy After ptg),title
S2003.8.894,标题,"Benten Island, Tomonotsu, Bingo",title
S2003.8.2253,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3354,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1244,标题,"Moon and snow at Imadobashi, Asakusa",title
S2003.8.1072,标题,"East Gate, Seoul",title
F1932.57,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
FSC-GR-780.533.1-2,对象类型,Book,type
S2003.8.1260,对象类型,Print,type
S2003.8.3742.14,对象类型,Print,type
S2003.8.1810,制作时间,1900s,date
S1991.72,标题,Scroll Wrapper,title
S2003.8.2271,捐赠来源,Robert O. Muller Collection,donor
S1999.116,制作时间,15th-16th century,date
FSC-P-4417,标题,Pottery fragment: sherd,title
S2003.8.2753,对象类型,Print,type
S2003.8.3833.40,标题,"Brush, from a set of tools for carving blocks and printing wood-block prints",title
S1995.118.5,制作时间,1945,date
S2003.8.3460,标题,"Sailing Boats: Night, from the seriesSeto Inland Sea瀬戸内海集　帆船　夜",title
nan,标题,Jolo: Moro horseman,title
F1932.47,制作时间,1523-24 (930 A.H.),date
S2003.8.2690,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3517,制作时间,1926,date
F1916.549,捐赠来源,Gift of Charles Lang Freer,donor
F1916.77,标题,Buffalo with Calf and Herdboy Playing a Flute,title
S2003.8.382,标题,"Sunset At Mt. Ontake, Kiso Province",title
FSC-GR-705.24,对象类型,Print,type
S2003.8.2579,制作时间,"November 1, 1901",date
FSC-PA-247a-c,捐赠来源,"The Kinsey Chanoyu Collection, Gift of Gregory Kinsey",donor
S2003.8.2437,捐赠来源,Robert O. Muller Collection,donor
FSC-P-4322,对象类型,Vessel,type
S2003.8.1773,捐赠来源,Robert O. Muller Collection,donor
FSC-P-4300,对象类型,Vessel,type
S2003.8.2042,对象类型,Print,type
S2003.8.3763,捐赠来源,Robert O. Muller Collection,donor
S2003.8.372,标题,Early Autumn At Miyajima,title
S1992.67,对象类型,Painting,type
FSC-P-4961,对象类型,Vessel,type
F1999.6.64,捐赠来源,Gift of Dr. and Mrs. Leonard Gorelick,donor
S2003.8.2663,对象类型,Print,type
S2021.5.252,标题,The Puppeteer Kiritake Monjurō with Puppet Jihei,title
FSC-P-4341,对象类型,Vessel,type
FSC-P-3851,对象类型,Vessel,type
S2003.8.2504,捐赠来源,Robert O. Muller Collection,donor
FSC-P-4505,对象类型,Vessel,type
FSC-P-4995,制作时间,15th-17th century,date
S2019.3.1354,对象类型,Print,type
FSC-P-4936,捐赠来源,Gift of Victor and Takako Hauge,donor
FSC-P-5329,制作时间,15th-17th century,date
S2003.8.2563,制作时间,"August 9, 1900",date
F1907.103a-c,制作时间,18th or 19th century,date
nan,标题,Zamboanga: Datu Piang crossing the Zamboanga parade grounds,title
S1987.23a-b,对象类型,Vessel,type
S2003.8.3747,对象类型,Print,type
F1998.5.2-3,标题,Detached folio from aGulistan(Rosegarden) by Sa'di,title
S2003.8.3158,标题,Rabbits,title
F1916.644,对象类型,Costume and Textile,type
S2003.8.286,制作时间,1921,date
S2003.8.958,制作时间,1930's,date
F1953.27,对象类型,Drawing,type
S2003.8.884,标题,Kiyosumi Garden In Snow,title
S1986.467,制作时间,ca. 1700,date
S2013.28.3,标题,"Arhats Rahula, Cudapanthaka, and Pindola, from a six-part set of Arhat Immortal Thangkas",title
S2003.8.298,标题,"A Decorative Collar, from the series The First Collection of Modern Beauties 現代美人集第一輯　半襟",title
S2003.8.1268,对象类型,Print,type
F1907.48a-b,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.884,制作时间,1938/2,date
FSC-P-6973a-h,制作时间,19th century,date
nan,标题,Wrestlers,title
FSC-P-4996,制作时间,15th-17th century,date
F1903.238,对象类型,Painting,type
S2003.8.1438,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2412,捐赠来源,Robert O. Muller Collection,donor
F1980.142j,制作时间,late 18th-early 19th century,date
S2003.8.1890,标题,Songbird and camellia,title
FSC-P-6300,捐赠来源,Gift of Victor and Takako Hauge,donor
FSC-P-4361,制作时间,11th-13th century,date
F1930.65,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S2003.8.260,标题,"Makeup, from the series Twelve Figures of Modern Beauties 新美人十二姿　化粧",title
nan,标题,Shanghai: Street scene,title
S2003.8.2758,标题,The Appearance of Making an Impression (Ato ga dekisō) from the seriesThirty-two Fashionable Physiognomies (Tōsei sanjūnisō)「跡が出来相」 『当勢三十二想』,title
S2003.8.27,捐赠来源,Robert O. Muller Collection,donor
S2018.2.313,对象类型,Photograph,type
F1887.5,对象类型,Print,type
S2003.8.1902,对象类型,Print,type
FSC-P-4909,标题,Sherd,title
S2003.8.1109,制作时间,1880,date
F1908.17a-b,制作时间,1908,date
S2003.8.929,捐赠来源,Robert O. Muller Collection,donor
FSC-P-6490,捐赠来源,Gift of Victor and Takako Hauge,donor
S2003.8.3400,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3827,对象类型,Print,type
S2003.8.2323,制作时间,1909-1923,date
S2003.8.3206,对象类型,Print,type
F1907.39,制作时间,19th century,date
S2003.8.2354,标题,Rain in Imado,title
S1990.12.1,对象类型,Sculpture,type
S2021.1.23.1-3,对象类型,Print,type
F1993.18.16,捐赠来源,"Gift of the Duncan M. Whittome Revocable Trust in memory of Ambassador and Mrs. James S. Moose, Jr.",donor
S2003.8.2564,捐赠来源,Robert O. Muller Collection,donor
FSC-P-6571,标题,Sherd,title
F1958.18,标题,"Main Shrine at Kumano, from theKumano Mandala, a set of three paintings",title
F1893.83,对象类型,Print,type
FSC-P-5444,对象类型,Vessel,type
S2003.8.1155,标题,"Courtesan in procession, from the series Patterns of Four Seasons",title
S2003.8.523,对象类型,Painting,type
F2019.5.10a-d,对象类型,Calligraphy,type
nan,标题,"Report of digging a Pre-historical Site at Hsi-yin-ts'un, 4p. Jan 7, 1927",title
S2003.8.3611,标题,"Night in Kyoto, from the series Kansai District",title
FSC-GR-622a-c,对象类型,Print,type
S2003.8.3253,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2353,捐赠来源,Robert O. Muller Collection,donor
F1899.99,制作时间,late 19th century,date
S2013.23a-e,对象类型,Sculpture,type
S2003.8.1679,制作时间,1887,date
S2003.8.1518,标题,Ancient Tales/,title
S2003.8.1694,捐赠来源,Robert O. Muller Collection,donor
S2003.8.69,制作时间,1936,date
S1987.131,标题,Spouted vessel with lynx protome,title
S2021.5.61a-b,对象类型,Print,type
FSC-P-5323,捐赠来源,Gift of Victor and Takako Hauge,donor
S1997.139a-c,制作时间,20th century,date
S2003.8.3319,捐赠来源,Robert O. Muller Collection,donor
F1902.4a-b,标题,Jar with design of deer holding lingzhi fungus,title
S2013.2.9,制作时间,3rd century BCE,date
FSC-W-37,制作时间,late 20th-early 21st century,date
S2019.3.807,对象类型,Print,type
S2003.8.1011,标题,"Golden Pavilion, Kyoto",title
FSC-P-4382,捐赠来源,Gift of Mr. and Mrs. Victor Hauge,donor
S2018.1.17,标题,"Jarasandha’s army advances toward Krishna and Balarama, folio from aMahabharata",title
F1915.283,制作时间,19th century,date
FSC-P-5734,制作时间,15th-17th century,date
FSC-P-6307,捐赠来源,Gift of Victor and Takako Hauge,donor
FSC-P-4521,标题,"Jar, fragment of shoulder",title
S2003.8.912,对象类型,Print,type
S2003.8.2974,制作时间,December 1885,date
S2003.8.654,对象类型,Print,type
S2003.8.2490,捐赠来源,Robert O. Muller Collection,donor
S2012.9.4081,捐赠来源,"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",donor
F1930.65,对象类型,Manuscript,type
S2007.27,捐赠来源,Gift of Guido Goldman,donor
S2003.8.752,制作时间,1931/1/1,date
S1995.20a-b,制作时间,1991,date
S2003.8.2480,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3796,对象类型,Print,type
nan,制作时间,1899-1962,date
S2003.8.2207,标题,Gift of duck,title
S2003.8.3240,标题,Sea Battle,title
F1984.38.11a-c,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S1987.130,制作时间,1st century BCE-1st century CE,date
S2003.8.2529,标题,Way of the Warrior,title
S2003.8.3509,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3424,标题,"Sawamura Sonosuke in the Role of Umegawa, from the series Flowers of the Theatrical World",title
S2003.8.140,制作时间,mid 19th-late 19th century,date
S2023.12.1,对象类型,Tool and Equipment,type
S2003.8.1354,捐赠来源,Robert O. Muller Collection,donor
S2003.8.818,对象类型,Print,type
S1995.38,捐赠来源,Gift of Lois Conner in honor of her Parents,donor
FSC-P-5490,对象类型,Vessel,type
F1987.4,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S1995.27,制作时间,1985,date
S2003.8.22,对象类型,Print,type
S2003.8.761,捐赠来源,Robert O. Muller Collection,donor
F1937.36,制作时间,ca. 1640,date
S2003.8.1754,制作时间,1892,date
S2021.5.92,标题,Woman head tilted to the right/shades of black,title
S2003.8.471,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1830,对象类型,Print,type
FSC-P-6434,对象类型,Vessel,type
S2003.8.3591,对象类型,Print,type
nan,标题,"Delhi, India",title
FSC-P-5766,对象类型,Vessel,type
F1908.38,对象类型,Manuscript,type
S2003.8.759,制作时间,1931/8,date
F1991.12,对象类型,Vessel,type
S2003.8.1040,对象类型,Print,type
FSC-T-69a-c,标题,Silk textile (kobukusa) used in tea ceremony,title
S1996.36,标题,Rice-rinsing colander,title
F1945.40a-b,对象类型,Vessel,type
S2003.8.3734,捐赠来源,Robert O. Muller Collection,donor
FSC-P-4997,捐赠来源,Gift of Victor and Takako Hauge,donor
S2012.9.4744,标题,Seal in the form of a bird,title
S2013.2.167,制作时间,early 1st century,date
FSC-P-6733,制作时间,15th-17th century,date
S2003.8.2678,标题,Gyōu from the seriesOne Hundred Roles of Ichikawa Danjūrō (Ichikawa Danjūrō engei hyakuban)「暁雨」　『市川団十郎演芸百番』,title
S2003.8.3355,对象类型,Print,type
FSC-P-4338,捐赠来源,Gift of Mr. and Mrs. Victor Hauge,donor
FSC-P-6530,捐赠来源,Gift of Victor and Takako Hauge,donor
S2003.8.3090,制作时间,20th century,date
FSC-P-4985,制作时间,15th-17th century,date
S2012.9.380,捐赠来源,"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",donor
S2003.8.1464,标题,Mimeguri,title
S2003.8.1664,标题,Chrysanthemums In Moonlight,title
S2003.8.1874,制作时间,1900s,date
F1932.63a-g,对象类型,Vessel,type
S2003.8.1127,制作时间,1880,date
S2003.8.2506,制作时间,1902,date
S2003.8.424,制作时间,ca. 1900,date
F1916.665,制作时间,1615-1868,date
F1904.194a-c,对象类型,Painting,type
S1997.88,对象类型,Manuscript,type
S2018.1.40,制作时间,ca. 1680-1700,date
FSC-P-5012,对象类型,Vessel,type
FSC-P-4398,对象类型,Container,type
S1988.57,捐赠来源,Purchase — Smithsonian Unrestricted Trust Funds,donor
F1990.29,制作时间,18th-19th century,date
F1945.4,对象类型,Sculpture,type
S2003.8.2292,制作时间,late 19th-mid 20th century,date
F1998.57,制作时间,ca. 1690,date
S2019.3.1889,制作时间,2002,date
S2012.9.2304,对象类型,Weapon and Armament,type
S2012.9.658,制作时间,19th-20th century,date
S2003.8.1371,捐赠来源,Robert O. Muller Collection,donor
nan,标题,Beijing: A view of the American Legation Compound,title
S2003.8.1907,对象类型,Print,type
S2003.8.1968,标题,Frog on lotus leaf,title
S2003.8.39,捐赠来源,Robert O. Muller Collection,donor
FSC-P-6975.1a-k-4a-b,捐赠来源,"The Kinsey Chanoyu Collection, Gift of Gregory Kinsey",donor
F1904.413,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.1434,对象类型,Print,type
S2003.8.2276,制作时间,1911,date
S2003.8.2496,对象类型,Print,type
FSC-GR-705.8,对象类型,Print,type
S2003.8.3493,标题,"Changgyeong Palace, from the series Korea and Manchuria",title
S2003.8.357,对象类型,Print,type
F1917.197,标题,Kesi tapestry of two birds and a flowering tree,title
F1906.283,标题,"Carpet for a chair back with a lion, butterflies, flowers, waves, and clouds",title
S2003.8.495,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1383,制作时间,1904,date
S2006.7,制作时间,907-1125,date
S2003.8.2672,标题,Nakamura Shikan IV as Keyamura Rokusuke in the play Vendetta at Hikosan (Katakiuchi chikai no Hikosan) 「復讐誓彦山　毛谷村六助　中村芝翫」,title
S2003.8.1982,标题,Plover and Iris,title
nan,制作时间,1972,date
S2003.8.1301,捐赠来源,Robert O. Muller Collection,donor
F1919.182a,标题,Landscape,title
S2003.8.605,制作时间,1920,date
FSC-GR-705.13,制作时间,"1855, 7th month",date
S2003.8.1029,捐赠来源,Robert O. Muller Collection,donor
S2006.29,制作时间,1800-1850,date
F1919.127a-b,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.2107,标题,Flowering Plum and full moon,title
S2015.28.1a-b,制作时间,First half of the 20th century,date
S2012.9.4421,捐赠来源,"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",donor
FSC-P-6344,对象类型,Vessel,type
FSC-P-4924,对象类型,Vessel,type
S2003.8.1408,对象类型,Print,type
F1990.16,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
F1998.76.78,捐赠来源,Gift of the Xie Family,donor
F1990.11,对象类型,Manuscript,type
S2003.8.686,对象类型,Print,type
S2003.8.948,标题,"Genzoji temple, Miyazaki (Saitama Prefecture)",title
F1924.7,标题,Malashri Ragini from a Ragmala series,title
S2003.8.1593,对象类型,Print,type
S2003.8.862,制作时间,1936/11,date
S2012.5a-b,制作时间,First half of the 18th century,date
FSC-P-4516,制作时间,11th-13th century,date
F1918.164,标题,Bowl,title
F1980.19,标题,Candlestick,title
S2003.8.745,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3002,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3767,对象类型,Print,type
FSC-P-5428,制作时间,15th-17th century,date
S2003.8.445,标题,Gust of wind blowing through early summer verdure,title
FSC-P-6977a-e,标题,Gohon omodaka mizutsugi,title
S2003.8.2476,标题,"Snake, from the series Twelve Signs of the Zodiac",title
S2003.8.2790.11,捐赠来源,Robert O. Muller Collection,donor
S2010.18.140,制作时间,early 19th-mid 19th century,date
S2019.6.26,标题,"As the Sun Rises, Rajasthan",title
S2003.8.2706,捐赠来源,Robert O. Muller Collection,donor
F1916.635,捐赠来源,Gift of Charles Lang Freer,donor
nan,标题,Tacloban: Women of Tacloban,title
F1916.653,标题,"Length of lined textile, fragment from an obi",title
S2003.8.1581,对象类型,Print,type
FSC-P-4425,标题,Sherd of an unidentifiable vessel,title
FSC-P-5488,标题,Sherd,title
S2003.8.1201,标题,View of Yumeirō restaurant at Imado 今戸有明楼之景,title
F1900.77a-b,制作时间,early 19th century,date
S2003.8.530,标题,Lake Yamanaka,title
S2003.8.3833.16,对象类型,Tool and Equipment,type
S2003.8.2193,制作时间,1887,date
S2013.2.26,标题,sickle blade or pruning hook,title
S2003.8.1239,对象类型,Print,type
S2021.5.42a-c,标题,"Jitsukawa Enjaku I as Danshichi Kurobei (R), Nakamura Komanosuke V as Issun Tokubei (C), and Arashi Tokusaburō as Konjin Chōgorō (L) 「實川延若　団七九郎兵衛」　「中村駒之助　一寸徳兵衛」 　「嵐徳三郎　金神長五郎」",title
S2003.8.2907,对象类型,Print,type
S2010.18.109,对象类型,Print,type
S2003.8.391,对象类型,Print,type
S2003.8.3767,标题,Process book: Owl on ivy-covered tree branch under crescent moon,title
S2003.8.3072,标题,"The ghost of wicked genta Yoshihira attacking Namba Jiro at Nunobiki waterfall, from the seriesNew Forms of Thirty-six Ghosts (Shinkei sanjurokkaisen)",title
S2003.8.1586,标题,Sunset at Hamachō 濱町の夕陽,title
S2003.8.3720,标题,Carp,title
S2003.8.2393,捐赠来源,Robert O. Muller Collection,donor
F1939.47b,对象类型,Painting,type
S2003.8.126,捐赠来源,Robert O. Muller Collection,donor
F1953.53,对象类型,Drawing,type
FSC-P-5715,标题,Sherd,title
S2003.8.1375.11,标题,"Thirty-two Comic Faces, Supplement: One Hundred Comic Faces",title
S2003.8.2005,标题,Songbird and lotus,title
S2003.8.3179,制作时间,early 20th-mid 20th century,date
F1938.8,标题,Lobed mirror with a dragon and clouds,title
S2003.8.3418,标题,Snow at Shinakai,title
S2003.8.1000,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2926,对象类型,Print,type
S2021.5.405,捐赠来源,The Pearl and Seymour Moskowitz Collection,donor
S2003.8.825,捐赠来源,Robert O. Muller Collection,donor
F1907.285,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.516,捐赠来源,Robert O. Muller Collection,donor
F1917.485a-v,对象类型,Jewelry and Ornament,type
S2000.11,制作时间,19th century,date
S2003.8.3556,标题,Young Girl,title
S2003.8.162,对象类型,Print,type
S1992.64,制作时间,11th century,date
S2003.8.669,捐赠来源,Robert O. Muller Collection,donor
F1944.31,制作时间,late 18th-early 19th century,date
S2003.8.1276,制作时间,ca. 1883-1884,date
S2003.8.392,对象类型,Print,type
S2020.5.13,制作时间,early 14th century,date
S1998.158.1-49,捐赠来源,Purchase — Smithsonian Unrestricted Trust Funds,donor
S2003.8.347,标题,Peacock On A Plum Tree In Bloom,title
F1998.76.80,对象类型,Tool and Equipment,type
S2003.8.1828,捐赠来源,Robert O. Muller Collection,donor
F1899.100a-b,对象类型,Vessel,type
F2016.20.18a-b,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S2003.8.3241,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2057,标题,Gallinule in shallow water and flowering purple iris,title
F1915.307,制作时间,19th century,date
S2003.8.1687,对象类型,Print,type
S2012.9.4574,标题,Cup carved from bamboo root,title
S2003.8.2099,标题,"Three carp, one jumping for a fly",title
S2003.8.3752.18,对象类型,Print,type
FSC-P-5006,标题,Sherd,title
S2003.8.2065,对象类型,Print,type
S2003.8.1887,标题,Songbird perched on flowering forsythia,title
S2018.24.5,标题,Carpet Bazar Gilyam,title
S2003.8.1480,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2001,标题,Heron perched on a willow tree,title
S2003.8.3305,对象类型,Print,type
S2003.8.623,标题,"Spring in Mount Atago, from the series Twelve Scenes of Tokyo 東京十二題　春の愛宕山",title
S2003.8.1253,标题,"Murasaki Shikibu, from the series Ancient Patterns",title
S2013.2.26,对象类型,Tool and Equipment,type
S2003.8.627,标题,"Takamatsu Castle, Sanuki, from the series Souvenirs of Travels, Second Collection 旅みやげ第二集　さぬきの高松城",title
F1953.17a-b,标题,Left (a):old man with spectacles; right (b): portrait of painter Shafi' al-'Abbasi,title
S2003.8.244,捐赠来源,Robert O. Muller Collection,donor
S2019.3.27,制作时间,1970,date
S1986.492,标题,St. Matthew,title
S2012.9.902,对象类型,Jewelry and Ornament,type
S2012.9.4582,标题,Brush pot,title
S2013.2.13,制作时间,8th century BCE,date
S2003.8.1989,制作时间,1900s,date
FSC-M-95a-p,制作时间,1690-1790,date
S2003.8.3074,制作时间,1892,date
F1982.11a-d,对象类型,Musical Instrument,type
F1993.18.16,制作时间,224 - 651,date
F1908.275,标题,Folio from aKhamsa(Quintet) by Nizami (d.1209); recto: illustration: Bahram Gur in the turquoise-blue pavilion on Wednesday; verso: text,title
S1987.108,捐赠来源,Gift of Arthur M. Sackler,donor
F1990.2a-b,对象类型,Jewelry and Ornament,type
S2003.8.3833.28,捐赠来源,Robert O. Muller Collection,donor
S1992.38,捐赠来源,Gift of Karl B. Mann,donor
F1917.484a-h,制作时间,3rd-7th century,date
S2003.8.2626,标题,Russo-Japanese War,title
S1995.23a-c,制作时间,1991,date
FSC-P-6878.1,标题,Sherd,title
S2003.8.1707,制作时间,ca. 1904,date
S2003.8.230,对象类型,Print,type
S2003.8.3524,捐赠来源,Robert O. Muller Collection,donor
S1987.307,对象类型,Musical Instrument,type
S2003.8.522,捐赠来源,Robert O. Muller Collection,donor
S1998.54a-c,标题,Picture of a Sunday in Yokohama,title
S2020.5.4,捐赠来源,The Alice S. Kandell Collection,donor
FSC-P-5369,对象类型,Vessel,type
FSC-P-6457,标题,Sherd,title
S2003.8.2689,捐赠来源,Robert O. Muller Collection,donor
F1990.10,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
nan,标题,Court officials and attendants in procession,title
F1990.11,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
FSC-P-6442,捐赠来源,Gift of Victor and Takako Hauge,donor
S2003.8.809,制作时间,1933/2/20,date
FSC-P-4368,捐赠来源,Gift of Mr. and Mrs. Victor Hauge,donor
F1904.359b,标题,Frame for Thayer'sMonadnock in Winter,title
S1992.37,标题,Annakut and Dan Lila,title
S2013.2.189,制作时间,early 1st century,date
F1916.657,捐赠来源,Gift of Charles Lang Freer,donor
F1915.292,标题,"Brocade, silk",title
F2000.16.1-2,对象类型,Painting,type
S1995.64,捐赠来源,Gift of Lois Conner in honor of her parents,donor
S2003.8.1142,标题,View from the Old Yushima Seidō 湯島元聖堂之景,title
S2019.3.40,制作时间,1977,date
S1987.666,制作时间,475-221 BCE,date
FSC-P-5297,对象类型,Vessel,type
S2003.8.3146,捐赠来源,Robert O. Muller Collection,donor
S2003.8.561,制作时间,1918,date
F1946.8,标题,Garment hook with dragons and mask,title
FSC-GR-780.167.1-3,对象类型,Book,type
FSC-P-4549,标题,"Jar, fragment of base and lower wall",title
S1986.47,标题,"Habib al-siyar(Beloved of virtues) by Ghiyath al-Din b. Humam al-Din Muhammad Khwandamir (d. circa. 1534-37), Volume 3",title
S2003.8.2673,对象类型,Print,type
F1954.115,标题,Bowl,title
F1911.598,捐赠来源,Gift of Charles Lang Freer,donor
S2020.1.4,对象类型,Costume and Textile,type
FSC-P-5352,制作时间,15th-17th century,date
S2013.2.30,标题,Cylindrical bead,title
S2021.7.1.6,捐赠来源,Gift of Umesh and Sunanda Gaur Collection,donor
F1993.16a-d,对象类型,Vessel,type
S1987.274,捐赠来源,Gift of Arthur M. Sackler,donor
S2016.22,制作时间,2001 (printed 2014),date
nan,标题,[Portrait of an elegant woman],title
F1913.34b,对象类型,Frame,type
S2013.2.42,标题,Relief fragment with six partial lines of inscription,title
S2003.8.1591,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3572,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1375.23,捐赠来源,Robert O. Muller Collection,donor
nan,标题,Ferry Boat [with men],title
FSC-MS-44,标题,Manuscript fragment,title
S2021.1.18.1-5,制作时间,1902/4/10,date
S2003.8.1485,标题,Seven Soldiers Landing At Ikai-Yei,title
S2003.8.2152,标题,Moray Eel,title
FSC-P-5446,制作时间,15th-17th century,date
FSC-P-6960,标题,Mold,title
S2003.8.3455,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3833.7,对象类型,Tool and Equipment,type
S2003.8.3168,对象类型,Print,type
FSC-P-6556,制作时间,15th-17th century,date
F2014.8.45.2,捐赠来源,Gift of Toshio and Yuka Fujikura in memory of Tome Fujikura,donor
S2003.8.2530,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2945,制作时间,early 20th century,date
FSC-P-4539,制作时间,11th-13th century,date
S2003.8.394,对象类型,Print,type
S2003.8.1921,制作时间,ca. 1910-1930s,date
S2003.8.2082,捐赠来源,Robert O. Muller Collection,donor
S2017.43.1-2,对象类型,Musical Instrument,type
F1896.42a-b,捐赠来源,Gift of Charles Lang Freer,donor
S2018.27a-e,捐赠来源,The Alice S. Kandell Collection,donor
FSC-P-4496,对象类型,Vessel,type
nan,标题,Dai Butsu of Kamakura,title
