url,images,Accession Number,Artist,Category,Credit Line,Culture,Date Made,Description,Inscriptions and Colophons,Materials,Materials Glossary,Measurements,Object Type,Period,Place Made,Title
https://search.museums.ualberta.ca/21-19768,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_546_002_re_s19-12v01.jpg,2005.5.546,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials, while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. 
This pair of rank badges feature a peacock, representing a third rank civil official. In the Ming Dynasty, the birds on rank badges were often presented in pairs in an upper and lower position. Later, in the Qing Dynasty, only one bird or beast was seen on rank badges. It is perched on a rock and gazing at a sun disc in the top left corner. The eight Buddhist treasures are scattered throughout the design, including a parasol, endless knot, lotus blossom, victory banner, wheel, vase, carp, and conch shell. This badge is woven in tapestry, with a ground made from gold metal-wrapped thread and details rendered in multi-coloured silk floss. Ink is used for details and outlines.",,gold wrapped silk thread; silk; ink; tapestry weave,,,rank badge,Qing 19th century,China,Front and Back Panels of a Rank Badge for a Third Rank Civil Official
https://search.museums.ualberta.ca/21-19408,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_186_ve_s21-03v01.jpg,2005.5.186,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,1895-1900,,,red-brown silk twill embroidered with silk and metal wrapped threads,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 140.8 cm x 159.5 cm; neck to hem: 140.8 cm; cuff to cuff: x 159.5 cm,robe,Qing 19th-20th centuries,China,Embroidered Brown Silk Dragon Robe
https://search.museums.ualberta.ca/21-19971,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_019_s21-10v01.jpg,2004.19.2.19,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"This album leaf is a part of a 48-page album that depicts Chinese subjects participating in various aspects of daily life, including government business, daily life, cultural customs, modes of transportation, and corporal punishment. This leaf contains an ink and watercolour drawing of four porters carrying an official litter containing a high ranking passenger. The porters all wear mid-length black tunics over blue and black pants. They also wear brown coned hats with red tassels. The litter is enclosed, but with outlines of opening windows and a flower vase inside. The front of the litter is open to reveal that the passenger, likely an official, is wearing a long blue robe and black boots.",,ink; paper,,sheet: 17.2 cm x 28 cm; image: 11.4 cm x 18.5 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Chinese Costumes
https://search.museums.ualberta.ca/21-19270,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_048_ve_g02_s20-02v01.jpg,2005.5.48,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk twill; silk floss; silk; gold wrapped silk thread; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 180.4 cm x 75 cm,facings,Qing 19th century,China,Silk Twill Uncut Facings for a Woman's Coat or Robe
https://search.museums.ualberta.ca/21-19797,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_575_002_re_s19-12v01.jpg,2005.5.575,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"Qing Period (1644-1911), Fifth Rank Civil Official (Silver Pheasant)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,metallic thread; ink; tapestry weave; linen; silk,,,rank badge,Qing 19th century,China,Front and Back Panels of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-19670,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_575_002_re_s19-12v01.jpg,2005.5.448,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk floss; silk satin; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",,cushion cover,Qing 19th century,China,Five Uncut Embroidered Yellow Silk Cushion Covers
https://search.museums.ualberta.ca/21-20076,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_003_003_s21-03v01.jpg,2004.19.3.3,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,A painting of two brown butterflies and a stem of white flowers.,,ink; paper,,sheet: 43.3 cm x 35.4 cm; image: 27.4 cm x 22.2 cm,album leaf,Qing 18th-19th centuries,China,Album Leaf from Insects
https://search.museums.ualberta.ca/21-19112,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_003_003_s21-03v01.jpg,2004.19.47,Lin Fengmian,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,A hanging scroll painting of a landscape with two egrets standing in reeds.,Signed by Lin Fengmian and impressed with 1 artist seal.,ink on paper,,sheet: 183.5 cm x 109.2 cm; image: 79.1 cm x 96.5 cm,hanging scroll,Modern 20th century,China,Two Egrets on Reeds
https://search.museums.ualberta.ca/21-19809,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_587_002_re_s19-12v01.jpg,2005.5.587,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1875-1908,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials, while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. 
These rank badges feature a flycatcher, representing a ninth rank civil official. In the Ming Dynasty, the birds on rank badges were often presented in pairs in an upper and lower position. Later, in the Qing Dynasty, only one bird or beast was seen on rank badges. The bird perches on rocks, surrounded with bamboo and cherry blossoms. The badge is adorned with counted stitch embroidery on silk gauze.",,gold wrapped silk thread; linen; silk; silver wrapped silk thread; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",,rank badge,Qing 19th-20th centuries,China,Front and Back Panels of a Rank Badge for a Ninth Rank Civil Official
https://search.museums.ualberta.ca/21-19549,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_327_ve_s21-03v01.jpg,2005.5.327,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,blue silk and metal-wrapped thread tapestry weave,"Tapestry Weave											
											 
												
												
													
														View Materials Glossary Details »",overall: 142 cm x 236 cm; neck to hem: 142 cm; cuff to cuff: x 236 cm,robe,Qing 19th century,China,Blue Silk Tapestry Weave Dragon Robe for a Man
https://search.museums.ualberta.ca/21-20204,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_018_s21-03v01.jpg,2004.19.1.1.18,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1759,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the left leaf of one folio (attached to 2004.19.1.19) and it contains four columns of regular script calligraphy describing the regulations of a summer court robe (chaopao), the first style for the empress dowager and empress. The text on this leaf continues on the attached right leaf.","襞積 緞紗單袷 各惟其時 餘俱如冬朝袍一 皇貴妃同 Translation of the Chinese text: ""[continuing from the right leaf, 2004.19.1.1.19]...[the robe] has pleats. The robe can be made of satin or gauze… 

													襞積 緞紗單袷 各惟其時 餘俱如冬朝袍一 皇貴妃同 Translation of the Chinese text: ""[continuing from the right leaf, 2004.19.1.1.19]...[the robe] has pleats. The robe can be made of satin or gauze and unlined or lined according to the season. The rest of the design is similar to the first style of winter robe. The first-rank imperial consort will have the same design.""
(Translated and transcribed by Lisa Claypool, Ed., China’s Imperial Modern: The Painter’s Craft, Edmonton, AB: University of Alberta Museums, 2012, p. 104; Modified by Isabel Pi-fen Chueh)
On the reverse of the piece ""(50)"" is handwritten in pencil on the upper right corner. 
Read More +",ink; silk; paper,,sheet: 42.2 cm x 40.8 cm; image: 25.2 cm x 17.2 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Costumes from the Qianlong Court
https://search.museums.ualberta.ca/21-19522,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_300_re_m01_s23-01v01.jpg,2005.5.300,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk damask; silk floss; silk satin; peacock feathers; sequins; embroidery,"Damask; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 215 cm x 94.5 cm,hanging,Qing 19th century,China,Embroidered Red Silk Hanging
https://search.museums.ualberta.ca/21-19790,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_568_002_re_s19-12v01.jpg,2005.5.568,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Fifth Rank Civil Official (Silver Pheasant)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,gold wrapped silk thread; ink; linen; silk; silver wrapped silk thread; tapestry weave,,,rank badge,Qing 19th century,China,Front and Back Panels of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-20828,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_147_001_re_s22-02v01.jpg,2005.5.147.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1800-1820,,,silk; silk brocade; silk floss; silk satin; silk twill; embroidery,"Brocade; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 197.5 cm x 70.9 cm,hanging,Qing 19th century,China,Embroidered Silk Hanging
https://search.museums.ualberta.ca/21-19242,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_020_op_s19-12v01.jpg,2005.5.20,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"A blue silk damask child's bib or collar, in the form of a tiger, embroidered in counted stitch and decorated with flowers and Daoist emblems including the Five Poisons.",,blue silk damask embroidered with silk and metal-wrapped threads,"Damask; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 62 cm x 43.7 cm,bib,Qing 19th century,China,Tiger Shaped Blue Silk Bib for a Child
https://search.museums.ualberta.ca/21-19657,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_435_ve_g02_s20-02v01.jpg,2005.5.435,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,muslin; silk cut velvet,,overall: 64.1 cm x 350 cm,yardage,Qing 19th century,China,Cut Velvet Silk
https://search.museums.ualberta.ca/21-20908,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_087_007_ve_s20-02v01.jpg,2005.5.87.7,unknown,costume accessories,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk satin; embroidery; silk floss; cotton; gold wrapped silk thread; linen; plastic; silk damask; silk,"Damask; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 23.7 cm x 9.5 cm x 1 cm,purse,Qing 19th century,China,Embroidered Silk Purse
https://search.museums.ualberta.ca/21-20833,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_364_001_s19-12v01.jpg,2005.5.364.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1800-1820,,,gold wrapped silk thread; silk; silk satin; silk tapestry weave,,overall: 82.4 cm x 53.8 cm,panel,Qing 19th century,China,Fragmentary Panel from an Imperial Robe
https://search.museums.ualberta.ca/21-19280,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_058_s19-12v01.jpg,2005.5.58,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk satin; silk; silk brocade; silk floss; embroidery,"Brocade; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 60.5 cm x 37.1 cm,panel,Qing 19th century,China,Pair of Embroidered Silk Sleeve Bands Mounted as a Panel
https://search.museums.ualberta.ca/21-19510,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_288_ve_s20-02v01.jpg,2005.5.288,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk floss; silk satin; silk twist,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",,sleeve band,Qing 19th century,China,Two Embroidered Yellow Silk Sleeve Bands
https://search.museums.ualberta.ca/21-20259,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_050_s21-03v01.jpg,2004.19.1.1.50,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1759,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the left leaf of one folio (attached to 2004.19.1.51) depicting the back of a vest.","On the reverse of the piece ""(18)"" is handwritten in pencil on the upper right corner.",ink; silk; paper,,sheet: 42.2 cm x 40.8 cm; image: 28.5 cm x 26.5 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Costumes from the Qianlong Court
https://search.museums.ualberta.ca/21-20520,https://media.museums.ualberta.ca/UAAC/bfw/2004/2004_019_015_001_d12_s20-02v01.jpg,2004.19.15.1,Xu Yang,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,1770,"Emperor Qianlong (r.1735-1799) commissioned court artist Xu Yang to document his 1751 southern inspection tour with a pictorial record, painted onto 12 handscrolls and completed in 1770. This painting is the second scroll of 12 and it depicts the royal procession traveling along the Grand Canal after leaving Beijing, about to enter the city of Dezhou in Shandong province.
The handscroll is quite large, measuring 68.5 x 1686.5 cm, and is viewed from right to left. The painting begins with a poetry inscription by Yu Mingzhong (1714-1779) and has two small seals after his signature. Seven of Emperor Qianlong's seals are impressed on the scroll at the beginning of the painting, including three big square red seals. 
On the right side of the scroll, the painting features the emperor's escorts and procession. They are crossing the Grand Canal on a floating bridge, surrounded by crowds of local officials and other inhabitants kneeling on either shore, welcoming the Emperor’s procession.
Further along in Dezhou, we see officials and other residents anticipating the Emperor’s arrival, as well as architecture and daily life activities in the 18th century. After Dezhou, moving left along the scroll, we see the suburbs outside of the town. Several mounted officers, some of them pulling carts, seem to be part of an advanced imperial entourage going ahead to scout the path for Qianlong Emperor’s smooth journey (Tsang, Ka bo, 2008).
At the left end of the picture impressed a small rectangular red seal by the collector Jin Cheng (1879-1926). The seal inscribes six characters as “Jin Gong Bo jing jian yin.” The handscroll has an original carved jade clasp inscribed with the names of Emperor Qianlong, the artist Xu Yang, and the title of the handscroll.","There is an inscription by Yu Minzhong (1714-1779), and another inscription of  a poem by the Emperor Qianlong. The scroll is impressed with seven seals of the emperor and has the original jade scroll clasp that is…												

													There is an inscription by Yu Minzhong (1714-1779), and another inscription of  a poem by the Emperor Qianlong. The scroll is impressed with seven seals of the emperor and has the original jade scroll clasp that is inscribed with the artist's name as well the title of the painting.												
Read More +",ink and colour on silk,,sheet: 72.6 cm x 2433.1 cm; image: 68.9 cm x 1690.3 cm; rolled: 11.2 cm x 72.6 cm x 10.2 cm,handscroll,Qing 18th century,China,"Qianlong Emperor's Southern Inspection Tour, Scroll Two: Crossing the Grand Canal at Dezhou"
https://search.museums.ualberta.ca/21-20555,https://media.museums.ualberta.ca/UAAC/bfw/2004/2004_019_075_001_d21_s20-02v01.jpg,2004.19.75.1,Wang Hui,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,1698,"Emperor Kangxi (r.1661-1722), the third monarch of the Qing Dynasty, made six tours to southern China from 1684 to 1707. He commissioned imperial artist Wang Hui (1632-1717) to document the second tour in 12 handscrolls. This painting is the seventh scroll of the series, which depicts the route from Wuxi to Suzhou during the Emperor’s second tour in 1689.
The front fringe of the mounted scroll has one label with three parts: “the picture of the southern inspection tour” (nan-xun-tu), “the seventh scroll “ (di-qi juan), and “the route from Wuxi county to the emperor’s accommodation at Suzhou’s official residence” (zi-wuxi-xian zhubi suzhou-fu). At the beginning of the handscroll, which is viewed from right to left, a poetry inscription, titled “Reverence picture of the seventh scroll”, describes people welcoming the Emperor’s procession along the route. The poetry also honours Emperor Kangxi for his mercy and granting tax waivers to the Suzhou people. The scroll bears no red seals.
Following the inscription, the painting begins with the countryside scenery of Qingyuan, Huishan temple, and Xishan. Further along, we see Wuxi county with boats on the river and busy streets along the canal. Afterwards, the scenery shows Xin-an, Hu-shu-guan (a bustling city with cargo ships and tax collecting near the Grand Canal), Shan-tang, and Hu-Qiu. In all of these places there is flourishing urban life, both on the streets and the river. Following these cities, we see Chanmen (the Chan gate) of Suzhou and the Emperor’s procession in ships surrounded by a welcoming parade on the dock. The scene moves into the city of Suzhou, showing the busy streets with decorations and the gathering crowds anticipating the Emperor’s arrival. Further to the left, near the end of the painting, we see the Suzhou Weaving Office, which is preparing for the Emperor’s arrival.",The colophon is inscribed with a description of the events depicted on the scroll.,ink and colour on silk,,sheet: 68.8 cm x 2932.4 cm; image: 67.7 cm x 2220 cm,handscroll,Qing 17th century,China,"Kangxi Emperor's Southern Inspection Tour, Scroll Seven: Wuxi to Suzhou"
https://search.museums.ualberta.ca/21-20829,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_147_002_re_s22-02v01.jpg,2005.5.147.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1800-1820,,,silk; silk brocade; silk floss; silk satin; silk twill; embroidery,"Brocade; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 197.5 cm x 70.7 cm,hanging,Qing 19th century,China,Embroidered Silk Hanging
https://search.museums.ualberta.ca/21-20953,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_280_002_ve_s22-02v01.jpg,2005.5.280.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk floss; silk twill; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 137 cm x 77.1 cm,yardage,Qing 20th century,China,Embroidered Red Silk Yardage for a Woman's Informal Robe
https://search.museums.ualberta.ca/21-19407,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_185_ve_s21-03v01.jpg,2005.5.185,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1900,,,"blue silk twill embroidered with silk, metal-wrapped and peacock feather-wrapped threads","Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 142 cm x 213 cm; neck to hem: 142 cm; cuff to cuff: x 213 cm,robe,Qing 20th century,China,Embroidered Blue Silk Dragon Robe for a Man
https://search.museums.ualberta.ca/21-20568,https://media.museums.ualberta.ca/UAAC/full/2004/19-85-4_1.jpg,2004.19.85.4,unknown,containers,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,Outer storage box for handscroll.,,wood,,overall: 9.3 cm x 9.2 cm x 33.1 cm,box,Qing 17th century,China,Outer Box for Green Bamboo and Old Trees
https://search.museums.ualberta.ca/21-19709,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_487_ve_s21-03v01.jpg,2005.5.487,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk damask; silk gauze; silk twill; silk twist; embroidery,"Damask; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 248 cm x 169.9 cm,cushion cover,Qing 19th century,China,Embroidered Cream Silk Cushion Cover
https://search.museums.ualberta.ca/21-19248,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_026_re_op_s23-01v01.jpg,2005.5.26,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1736-1795,,,silk brocade; silk satin; gold wrapped silk thread; silk noil; twill tape,"Brocade											
											 
												
												
													
														View Materials Glossary Details »",overall: 94.5 cm x 96 cm,table frontal,Qing 18th century,China,Blue Silk Table Frontal
https://search.museums.ualberta.ca/21-20796,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_410_002_ve_g02_s20-02v01.jpg,2005.5.410.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1900,,,silk cut velvet; silk damask,"Damask											
											 
												
												
													
														View Materials Glossary Details »",overall: 156.3 cm x 51.5 cm,chair cover,Qing 19th-20th centuries,China,Red and Blue Silk Velvet Chair Cover
https://search.museums.ualberta.ca/21-19465,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_243_ve_s20-02v01.jpg,2005.5.243,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk; tapestry weave; gold wrapped silk thread,"Tapestry Weave											
											 
												
												
													
														View Materials Glossary Details »",overall: 72 cm x 37.5 cm,fragment,Qing 19th century,China,Silk Tapestry Weave Fragment from a Hanging
https://search.museums.ualberta.ca/21-20617,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_547_002_ve_s19-12v01.jpg,2005.5.547.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1875-1908,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. This pair of rank badges features a goose, which represents the fourth rank of a civil official.
The front badge is made into two separate panels to accommodate the front opening of a surcoat, while the back badge is made in one piece. The patterns on the front and back badges are identical. This rank badge pair was decorated with counted stitch embroidery made from polychrome silk floss and metal-wrapped threads. In the center of the badge is a goose standing on rocks and surrounded by waves. The bird is looking toward a red sun at the upper left corner. Blue curvilinear clouds fill the background of the top of the badge, while interlinked ruyi clouds form a line underneath the waves. The bottom shows diagonal stripes, representing standing water, woven in two-toned metal-wrapped threads. The Eight Buddhist Treasures are scattered throughout, including the parasol, canopy, endless knot and lotus in the sky, and the vase, fish, conch, and wheel in the waves. The border of the badge features black embroidery with bats (which represent fortune) and longevity characters.",,gold wrapped silk thread; linen; silk; silk floss; silver wrapped silk thread; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 29.2 cm x 30.5 cm,rank badge,Qing 19th-20th centuries,China,Back Panel of a Rank Badge for a Fourth Rank Civil Official
https://search.museums.ualberta.ca/21-19439,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_217_s19-12v01.jpg,2005.5.217,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk; silk brocade; silk satin,"Brocade											
											 
												
												
													
														View Materials Glossary Details »",overall: 75.1 cm x 66.1 cm,panel,Qing 20th century,China,Silk Brocade Fragmentary Panel
https://search.museums.ualberta.ca/21-19461,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_239_002_re_s23-03v01.jpg,2005.5.239,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; peacock feathers; silk; silk tapestry weave,"Tapestry Weave											
											 
												
												
													
														View Materials Glossary Details »",,rank badge,Qing 17th century,China,Front and Back Panels of Silk Tapestry Weave Military Roundels
https://search.museums.ualberta.ca/21-19731,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_509_s19-12v01.jpg,2005.5.509,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk; silk brocade ribbon; silk floss; silk satin; embroidery,"Brocade; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 63.3 cm x 32.3 cm,sleeve band,Qing 19th century,China,Embroidered Cream Silk Sleeve Bands
https://search.museums.ualberta.ca/21-19803,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_581_ve_s19-12v01.jpg,2005.5.581,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Seventh Rank Civil Official (Mandarin Duck)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,gold wrapped silk thread; silk; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",,rank badge,Qing 19th century,China,Front Panel of a Rank Badge for a Seventh Rank Civil Official
https://search.museums.ualberta.ca/21-20767,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_607_002_ve_s19-12v01.jpg,2005.5.607.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Fifth Rank Civil Official (Silver Pheasant)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,silk floss; silk gauze; silk satin; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 29 cm x 29.4 cm,rank badge,Qing 19th century,China,Back Panel of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-21037,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_621_003_re_s20-02v01.jpg,2005.5.621.3,unknown,costume accessories,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"This feather is intended to be attached to a Qing official’s hat (2005.5.621.2). In the early Qing dynasty, Emperor Qianlong bestowed the feather upon military officials, but it later became a general honor for other officials as well. The peacock feather is wrapped with long animal hairs at the base and inserted into carved green jade.",,peacock feather; cotton; silk floss; jade,,overall: 41 cm x 10 cm,feather,Qing 19th century,China,Peacock Feather
https://search.museums.ualberta.ca/21-20267,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_058_s21-03v01.jpg,2004.19.1.1.58,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1759,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the left leaf of one folio (attached to 2004.19.1.59) depicting one side of a formal court crown.  There is a paper label attached at the bottom centre that describes the arrangement of pearls.","Handwritten in pencil on a small piece of paper pasted onto the silk, bottom center: ""Head dress/324 Oriental pearls [and] in every string of/great(?) pearls there is to be one in the middle.""
On the reverse of the… 

Handwritten in pencil on a small piece of paper pasted onto the silk, bottom center: ""Head dress/324 Oriental pearls [and] in every string of/great(?) pearls there is to be one in the middle.""
On the reverse of the piece ""(10)"" is handwritten in pencil on the upper right corner. 
Read More +",ink; silk; paper,,sheet: 42.2 cm x 40.8 cm; image: 28.4 cm x 13.1 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Costumes from the Qianlong Court
https://search.museums.ualberta.ca/21-19714,https://media.museums.ualberta.ca/UAAC/full/2005/05_005_492s01v01.jpg,2005.5.492,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk brocade; silk floss; silk satin; embroidery,"Brocade; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 141.7 cm x 82.5 cm,panel,Qing 19th century,China,Embroidered Red Silk Fragmentary Panel from a Dragon Robe
